review,sentiment
dear god kept waiting movie get started waited redeem neither sat dumbfounded could possibly bad wasted couple hour sheer stupidity faith drew possibly made bad movie boy ever lose faith bother one drew tried movie poorly written poorly acted poorly conceived believe script bad ever got funded million chance actually something idea word concept big movie even qualify still go anyplace pitiful reviewer got idea worst baffle believe got worse slit wrist finishing,0
i´m joking potentially worst film ever misfortune sit anybody ´s could raised laugh innane rubbish beyond comprehension jest,0
name frau main character german word woman know intentional sure got giggle german audience fantasy film festival last year shown br br giggle movie got aiming giggle horrible movie heaven sake horrible movie one meaning shame premise like wasted horrible even unbearable moment viewer definetely faint heart even necessary show thing shown even going moral obligation movie really kind task function discussion shown new low whole torture movement grown last year,0
first flicked onto log accidentally one night waching television since never missed episode br br humour weird like cross brass eye social commentary fast show excellent one liner amazing plot seems develop week without ever going anywhere best example hillary bris special stuff br br humour appeal say sick easy see coming nonetheless give try like watch like glad took advice,1
calling sciples grab friend hit theater see hell movie opening sequence credit laughing self breathless br br movie wild ride history bull crap list thing done chronicling rise power huge fan rage kage kyle gas jables jack black naturally loved movie br br help know show first cd funny hilarious vulgar lyric rocking rhythm massive amount pot smoking cameo outright insanity story line movie sciples newbie alike br br many song referenced two king tribute kielbasa many audio track like cock push ups every fan audience saying remember well new comer saying f ing hilarious highly recommend movie body ever rocked movie certainly high competition next spinal tap one best ever,1
shame movie good cinematography one plot supported work sarah cawley cinematography adam lichtenstein film editing sense go mexico city movie try realistic depiction life city unable shame lot film wasted american woman try find brother kidnaped first account story powerful interesting realistic seems effort come better narrative ordeal especially come issue attitude u embassy personnel mexico city dealing issue like one compare example frantic deal similar issue something similar said role local authority compare example todo el poder movie worth watching want get sense look city paying little attention rather weak plot many twist require rather extensive suspension disbelief going believe mexican patrol mexico city going go way catch main character mexico u border policeman going able use radio border mexico city producer movie worth mentioning unlike frida movie mexico least one mexican talk spanish,0
saw dvd apartment paris exchange program laughed hard cuz much going movie happened u mean yeah sure pretty clichéd still true know saying br br think related quiet guy italian xavier observer group anyway wish hot roommate like cecile de france seems like cool chick movie real saw hosting cannes festival last month br br thinking wanna go barcelona next summer seeing movie gotta check sequel came france,1
grease like crack classless shameful euphoric powerfully addictive experience sister would watch rewind watch passed became confused hostile stand one another year old girl reviewed film brilliant fun better original grease fledgling adolescent hormone blame rest assured unyielding fixation utter rubbish pas br br however little girl absolutely excuse suggest grease anything inane artless slipshod embarrassment participated production distribution consumption br br sake criticism dignify film explaining blow br br well executed musical song advance narrative develop character grease debatable exception music obscenely pointless song appear relate gimped innuendo sex excessive general way score tonight reproduction country prowlin without making one concrete statement film character theme plus music uncomfortably stupid one cast demonstrates even crudest semblance ability sing dance br br bird badass least somewhat likable instead annoying wussy dufus loser end johnny nogerelli offer michael sacred bird jacket initiate gang michael kick ground spit duck away fervently scrub part body touched course accepts gold despite fact bunch bumbling meatheads greater honor one bird br br since michael beautiful smart kind resourceful average everyway musical impotence notwithstanding feasible stephanie would ultimately embrace reveals man behind mask stephanie hand slovenly slack jawed bubble gum smacking dirty sweatshirt wearing gracelessly rude trashy dingbat aside pretty guess harbor likable characteristic thus audience given justification whatsoever depth michael attraction br br could go want mention gross inferiority predecessor since apparently many crank seem feel comparison unfair say though think want revisit mess old time sake grease experience akin living first kiss kissing snot nosed year old kid acne slobby brace magic gone left feeling dirty disturbed trust,0
wish would read review opinion movie rented waste money waste time little dialog dialog hard understand every way storyline plot weak thing nice cinematography br br character interesting time spend much time trying figure thing lack dialog rewinding movie lot br br watch movie mess leave feeling like mess br br say heck movie end,0
getting lost space frozen year unlikely falling star improbable falling day go supernova explodes ludicrous getting rescued ship priceless br br zaphod beeblebrox heart gold rescue also parent year awardees sentencing daughter two year solitary confinement abandoned spaceship mother encourages get drunk wander alone strange man picked foreshadows prowess hand hand combat make film action combat highlight include example psycho talking close face face one woman blindly pointing gun behind six inch away obligingly simper line fire br br end family three abandon metropolis sized ship planning use observe supernova last instant slow escape blast wave instead using psycho fighter ship refueled one minute pound gas propellant kiloton missile love hard sci fi statistic br br long hollywood treat writing irrelevant frill continue making movie fit run sci fi channel,0
like circle movie lead back point departure image crane crossing muscovite sky represent freedom realize life wish order aspire greatest possible fulfilment br br beginning veronica boris experience promise happiness eye follow path crane exhilaration seems might able live according dream br br man bird life draw rule human escape cannot change even making supreme effort war break without much hesitation boris sign front order fulfil patriotic duty cannot even say good bye veronica arrives late assembly point soldier sent away surrounded jubilant crowd attempt attract boris attention must inevitably fail br br boris eventually get killed war without veronica learning moment brother mark vigorous musician obtained exemption military service corruption eager take place veronica initially resists frightful night bombing finally fall victim charm marriage take place never accepted family br br soon feeling guilt seize hold veronica realizes boris return one thing actually longs therefore eas bad conscience despair self sacrificing work field hospital br br war finally crowd enthusiastic people gather order cheer victorious soldier veronica among forcing way wall body hand carrying bunch flower finally give away complete stranger one homecomers dashed hope confirming sad certainty boris death br br crane invade sky drawing wayward line veronica watching look eye different one accept impossibility live according preconceived plan follow guideline dream human nothing helpless puppet hanging inscrutable string fate br br,1
lonely depressed french boy mathieu jeremie elkaim vacation summer meet fall love cedric gorgeous stephane rideau quiet slow frustrating movie one hand absorbed really felt two boy getting annoyed film constantly keep flashing around past present rhyme reason confusing pointless br br spoiler ahead br br also ton plot hole mathieu one point something end hospital never told break cedric tell everybody else living told hook inexplicably another guy end explanation clear cedric love mathieu mathieu living town however tribute film really care character much thing explained br br elkaim mathieu good tall handsome nice body act idea acting sitting around blank look face time rideau hand great handsome nice body one hell actor also incredible sexual magnetism full frontal male nudity lot kissing fairly explicit sex scene movie great movie shy away showing male male love scene one help see character care feel br br frustrating film somewhat worth seeing especially rideau nude scene like good looking nude young men br br,1
saw movie low expectation know lot sure going worth br br story ok job getting curious ruin travel suspense continues mayan show force stay ruin br br movie turn somewhat suspenseful pointless amount gore found movie balance compared whether truly necessary used shock value br br fact make attempt fight vine hell fire try burn try cut knife see could destroy quickly jumped victim role helpless attitude real reminded old horror movie people scream yell half brain try fight back,0
well know rob zombie stole title house corps crapfest rest peace nothing somnambulant performance trite script would raise dead house seven corps groovie ghoulie come plot ha anyway kill bloody amateur making low rent horror flick former abode hell house sorry remember actual name residence bunch mysterious unexplained death took place long ago like arthritic lurch stand john carradine whose small role provides film worthwhile moment attribute supernatural bellowing film director john ireland dismisses superstitious hokum result come across like satan school girl catchy title made tv production value intriguing plot crossed child play dead thing low rent movie low rent movie maker wake dead trouble nowhere near entertaining fun house seven corps dead frame one spends rest minute going rigor mortis dragging u along every aching second,0
certainly one time fav episode trek much going one film crazy cool first guy beam alien planet thats explode meet freaky librarian type dude well played kirk manages get transported back much like th century earth mccoy spock try follow instead nearly freeze death frozen version alien world year past kirk manages get locked charged witchcraft spock enjoys amok time sexy cavegirl vanquished frozen awful world bad guy br br spock decides he happy he give mccoy royal assestment whuppin doc suggests need look way anyhow finally escape leaving poor cavegirl behind take ton convincing spock finally give leaf literally taste sadness end leaving cavegirl alone frozen wasteland seems cruel really touching spock must vulkin mind leave behind greatest hope love human albeit nice neighborhood br br anyway get much bang buck episode love story salem witch trial spock human desperation left total isolation abandoned three entirely different setting alien planet amazing managed jam one fifty minute film one classic miss want dvd fer shure vulcan,1
went looking movie read tom clancy red storm rising novel timeless masterpiece th century russian invaded german movie made order joseph stalin warn soviet hitler germany battle scene wonderfully done showing need computer animation make great fight scene probably sergei eisenstein greatest work also see battleship potemkin history buff poli sci major watch movie,1
bled apt title watch feel life bled cliché horror people exactly going basement going attic trouble ensues take heed watch film show brain victim horror movie never stay clear enter need anymore incentive film bad worst uwe boll film mean house dead bad often thought entering review film b watching based comment herein discovered guess everyone entiled opinion please trust mine,0
hugh ed harris hotshot bachelor senator determined run president one day however happens upon old high school classmate named aggie aggie diane keaton accomplished award winning author lovely face independent spirit hugh smitten convinces aggie become fiancé aggie sacrifice principle honesty world politics thing always seem able withstand rigor harsh medium blitz mostly nice romance adore tale affection hugh aggie absolutely love banter conversation good view however although movie try show political life reality completely succeed nevermind production value high script elegantly written advantage handsome personage keaton harris sit film find good entertainment,1
oliver stone one shy away movie theme matter eager confront people fear show ugly face mirror look cv proof movie exception quite contrary another gem unfortunately many seen br br controversial movie go one thankful movie encourage think people next prejudice exist everyone u one form another either like admit easier categorize people like ah xyz yeah must like might reading much believe believe oliver stone intelligent filmmaker aiming thing something want explore movie within watch film excited,1
excellent film traditional working class family northern england filmed location bolton star james mason father dominant force within home seems cleverly film based play portrays complexity family life supporting cast terrific well many familiar face lending support,1
well basically movie blow blair witch meet sean penn ill conceived fantasy going iraq show world war terror really script sound like written th grader offense th grader two main actor act entire film used wrong kind camera wrong type film know anything thing look like real documentary watched worst christian johnson took great idea made suck reminded time tried draw picture dog ended really bad stick figure looking thing looked like giant turd rather watch blair witch viii sit,0
thing worse surfer without wave film surfer without wave viewer love surfing film gigantic disappointment since total number minute surfing footage struggle reach three br br story slice life beached surfer waiting perfect wave wave j c sean pertwee aging super surfer flirting commitment girlfriend chloe catherine zeta jones find grown bliss woman love three old surfing friend turn convince hit beach looking monster wave bone yard trouble wave end film story dissipates meandering succession disconnected beach happening br br acting mostly mediocre sean pertwee comical moment mostly acting mundane ewan mcgregor decent drug dealing wild man far interesting peculiar character bunch probably funniest performance turned peter gunn terry turned corpulent body continual sight gag catherine zeta jones sexy usual character really enough meat show much acting ability br br really much comment rated real beach bummer,0
easy movie try suspenseful wind merely uninteresting happens quite often dark harbor uninteresting poorly done scene scene tacked otherwise overdone premise troubled couple pick troubled stranger find trouble br br movie build tension building story dark harbor keep adding story never building upon hoping like movie suspense would finally explode never also character continuity scene scene may act one way one scene act completely different way another scene first think merely character end realize really character prop final twist final ten minute try shocking instead rather lame uninteresting thing shocking movie finally ended less ninety minute movie still feel way long br br one low budget gem like counterfeit watch break soon take home,0
fabulous film br br plot good yarn imaginatively told series flashback alternative point view deliberate coincidence love br br get chance put shoe character turn sometimes literally help define character satisfying depth br br bit effort following twist turn understand character key event film reshot point view different people br br take opportunity come arthouse cinema look good big screen br br keeping guessing plot twist extent sit watch unfolds defy anyone predict br br likely need one viewing saw picture original release three time got better time br br acting good standout performance romane bohringer alice torn three direction three character ensemble br br classic second best film,1
rarely make comment felt compelled spare others pain endured watching movie stupid implausible overall story detail simply suspend disbelief problem start early see government researcher tooling around new porsche dining team restaraunt look like castle overlooking capitol building washington c kind life government salary hah get worse toward end bad guy start killing good guy latter group act stupidly want die order cleanse gene pool special effect pretty good producer money buy lead actor great film screenplay direction moronic many people wondered whether deliberate intelligence behind paul verhoeven previous facially stupid movie showgirl starship trooper movie stop wondering plain bad,0
earth become dear ramu man made sarkar satya comapny refuse believe aag ramu ambitious project clearly jumped high cliff ascended giving industry greatest work time movie made fall like brick cringing leave theater forced sit able take car parking lot others also left else nothing would made sit beyond interval br br movie nowhere close sholay even come near within mile believe ramu surely love godfather sholay since sarkar classic piece work read ramu interview couple day back interviewer said ramu sleep hour day stretch completely agree lack sleep probably taken toll movie br br power performance amitabh bachchan even look scary looked terrifying poster wallpaper saw earlier ramu favorite nisha kothari fantastic job sarkar many dialog fact none remember clearly opened mouth movie found place history new guy playing jai role seems brash look manage jai role cant go im sorry pain big manage right br br promised throughout movie watch original sholay see still br br bottom line horrible movie medium critic going cook ramu goose remind reader one biggest ramu fan even cant spare act,0
film disappointed many reason first depiction future seemed first realistic well built feature marginal role story weak copy lost translation middle eastern setting man family meet new girl overseas karaoke bar camera movement imagery bad imitation excellent lost translation also credibility movie try something brilliant cultural wonder tim robbins even considered film female main actress awful play precog minority report show vagina movie like lost translation show excessive love scene r rated movie even worth watching videostore,0
fashion designer trip cat fall pool hitting head something floating surface rather cheesy effect tv movie float body float tunnel ring swirling orange smoke black rigid figure tip view look like mannequin apartment almost thought watching jess franco movie friend revive black arm grab wrist struggle get loose revived remembers everything nasty bruise forearm br br shortly thereafter nearly get hit control car come sidewalk behind halloween decides boyfriend go mexico vacation get surprised find day dead annoyed another american tourist keep following almost drowns br br designer encouraged join group people near death experience experienced tunnel black figure repeated near escape death one anxious also encouraged meet psychic br br doctor tell people call walker name novel based people supposedly died one cause examined prove died another cause thus like continued walking around dying died blame poor record keeping br br watched minute video felt awfully long imagine actually minute version perhaps meant watched two night tv would better watched way one sitting br br read one gary brandner novel floater representative work original writer floater common plot picked kid kill people revenge even variation pretty common picked kid dy kill people year later revenge beyond grave fact point common movie kid practice astral projection drowned float body know closely dead night follows novel walker understand howling movie bear much resemblance novel br br quite slow movie special effect cinematography really held presumably low budget made tv shortcoming lot easily recognizable character actor also feel dated early mid found boring much better low budget movie covering similar subject matter think dated badly sole survivor arguably inspiration final destination movie blow dead night away,0
dolph lundgren star former cop boxer search boston kinky scene find killed brother well thought community however along way learns brother enjoyed kinky sex serial killer blame dolph lundgren good movie fact basis performance one would forget lundgren rise fame involved action role said material give lundgren nothing work fact lundgren completely left dry dreary thriller predictable incomprehensible co star danielle brett also good fact film work best center around chemistry lundgren brett indeed film taken time explore relationship film would fairly decent however movie lackluster action non existent plot given enough exploration much boring b around lundgren investigation brother employer film needlessly gory ridiculous lundgren actually really good newcomer danielle brett film lumber one sequence next make movie particularly disappointing anything else though show underrated lundgren actor br br poor,0
tried watch adaptation awful torture like performance quite sub par exception ariel fonda way top role handled subtlety studied shakespeare seen many adaptation far worst one ever seen wonder earth someone made film shakespeare beautifully adapted many case one must watch film may suggest drinking game take drink every time go book original idea two drink every time fonda overacts quite drunk short time,0
classic film noir homage chinatown roman polanski returned theme given greatest hit creepy psychological horror like repulsion rosemary baby deal paranoia claustrophobia generated apartment living br br claustrophobic environment one polanski best creating suffocating confined picture ever created emphasis side wall distant vanishing point greater ever even small number exterior scene sky rarely glimpsed tenant confined spatially also intensity focus protagonist trelkovsky played polanski every scene virtually every shot screen often camera becomes trelkovsky point view course almost everywhere look see reflection staring back mirror br br think film internalisation solitude one character psychological thriller like peeping tom manipulate u feeling sorry mentally ill protagonist others like psycho attempt depth scientific analysis mental condition tenant fit neither category  simply immerses u completely inside trelkovsky experience without demanding actually understand appreciate going inside head feel paranoia obsession even though constantly revealed u irrational br br polanski also master slowly unfolding horror film often horror ambiguity whether actually anything sinister going among effective frightening audience precisely unfold slowly invest much time painstakingly setting situation immerse viewer paranoia much later polanski horror ninth gate bit mess plot wise least still manages achieve creeping sense dread br br rare chance see polanski major role talent front camera good behind absolutely perfect meek trelkovsky another standout performance often overlooked shelley winter concierge actual fact rather stellar cast although many familiar face look place strange gothic european movie also sadly many french actor supporting role atrociously dubbed english language version br br tenant polished less pretentious repulsion lack suspense character make rosemary baby engrossing entertaining tenant good major flaw polanski really top form director among gripping work,1
movie time classic music camera shot acting excellent showing movie black white gave much better appearance complemented music perfectly like psycho surprising people commented movie guess hard movie find gave film see movie know talking,1
routine suspense yarn sociopath dillon give sperm clinic human reproduction start harrass life woman antony husband mancuso extremely predictable far fetched undecided tone way lose time one make baby instead,0
time change awakening people social upheaval unrest commonplace people spoke view racial tension politics vietnam war sexual promiscuity drug use part daily fabric daily news film attempted encapsulate historical aspect entertaining movie largely succeeded br br film two family followed one white one black first half film story follows family equal basis social family struggle unfortunately second half movie nearly dedicated white family admittedly character family story line intermingled equal consideration given racial aspect century br br whole acting well done historical footage mixed color black white original footage give documentary feel movie movie work fiction clip well known historical figure used set time line br br enjoyed movie situation predictable storyline one sided,0
excellent documentry personally remember growing nyc early movie anyone around time period show one thing african american gay underclass felt solely love camadrie see real people real sadly still alive written ball still held extent nineteen eighty time gone forever good pre homo thug movie queen really proud extrovert goodbye storyville another era gone greatly documented hail film,1
attack force horrendous title almost certainly judged awful cover film horrible mish mash plot line choppy mess horribly stagnated pace make film hard watch start finish managed proud fan seagal work mostly old day painful see star tripe true seagal last half dozen movie sucked lot least redeeming feature attack force mess conception delivery film undergone many change alien plot line current one highly addictive super drug unleashed romanian film several setting none romanian look like romania romania populace film tacked together little regard whatever state original shooting script plot hole loose end abound film sure problem seagal last film well never result boring whole plot line water supply poisoned ctx drug cool name never resolved br br course recent year plot main draw seagal canon big onus department especially action regard action though department poor direction poor perhaps better put made look poor know director michael keusch originally intended film finishing job shoot stunt man tom delmar editing coherent auteur vision completely lost best way describe film shop cinematography dull nearly inducing sleep droning score sounding like produced cheapest cheap synthesizer nothing excite matter cast poor unable salvage anything seagal look bored beyond recognition dubbed much picture clearly plot point changed look tired overweight lethargic unlike looked previous picture remarkable aforementioned key complaint seagal recent picture redeemable cast member adam croasdell one villain slimy brit routine seems throwback alien plot line playing inhuman seems like cross body snatcher vampire ditto lead villain played hot chick appears occasion seemingly waiting husband dracula br br finally action well poor poorly conceived poorly shot much either even less featuring seagal stevo really bring stunt double little even lengthy repetitive boring action scene hour mark inter cut occasionally little flash seagal stand clearly seagal scene shot wanted feature action scene seagal eventually appears person shoot two guy head seagal producer credit script credit understand film altered behind back current state seagal apparently working people castel studio continue deliver horrifically sub nu image saying something material br br overall one avoid seagal fan seagal fan also safe knowledge big man probably want anything bad unfortunately next film already shot people promise even worse,0
ripe one awful indie manages get circulation give indie bad name telling stupidly incongruous tale pubescent twin sister crawl firey car crash kill parent hit road happily shoplifting making goo goo eye guy ending army post dilapidated army would want yeah right apparent attempt coming age flick ripe almost complete loser wanders aimlessly player drift character finally ending clumsily nary shred credibility found anywhere recommended anyone,0
say without shadow doubt going overboard single worst film ever seen yes seen cujo adam sandler abomination schecky moskowitz wannabe comedian working cruise liner plot br br nothing else film make sense place like mad man breakfast wacky naked gun kind way frustrating throw shoe v kind way even general noriega make appearance reason comprehend certainly humour add mix miss australia worst australian accent ever heared something call worst film ever made going overboard even fit basic definition film highly recomend seeing film elevate standing every bad film ever see guarantee first thing say seeing bad film least bad going overboard,0
saw world preem fido toronto international film festival thoroughly enjoyed welcome reworking genre widely thought pioneered certainly fleshed extensively successfully george romero canadian film canadian director comedy yes actually think better shawn dead thoroughly believable perhaps even importantly enjoyable performance dylan baker carrie anne moss young actor k sun ray suspect seeing lot future feature however must confess enjoyed delicious turn tim blake nelson neighbour mr theopolis essentially playing willing animated version victor van dort corpse bride seen film read even better corpse pride course scotch actor billy connolly least animated yet somehow deeply moving role titular character think would gotten role peter stormare commitment prison break revealed q following thursday night screening help speculate screenwriter must drawn lot inspiration day dead zombie bub keen ever revealing plot detail comment start suffice say fido one dour graphically gory zombie film rely romero rather film constantly chuckling although think back carefully sure fair dose blood letting violence delectable humour well enhanced surreal milieu created director currie co screenwriter go long way towards making seem like feature ought rated pg urge go see little canuck gem certainly buying dvd emerges hopefully next summer,1
okay big video game buff game house dead really famous enough make movie sure went far actually put quick video game clip throughout movie though justifying particular scene violence dozen dozen game look exactly hand bottom screen supposedly holding whatever weapon goo ing kind alien walking dead sniper whatever case may br br interesting premise house dead lot college kid loaded college kid kid able pay fisherman something like ride miss boat trying get island supposed rave year first thing come mind house dead watching become increasingly clear modern horror movie become nothing exercise coming creative way get lot scantily clad teenager exactly situation least case fact way rave excuse way girl dressed look badly place running around wood cute little halter top least thought dressed occasion br br clint howard tellingly interesting character film far delivers absolutely awful performance greatness overshadows every actor movie stand well known actor change accent movie rarely effective howard show equally flat well known actor pretend hardened fisherman raspy voice year breathing salty air even rasp well sounded like eating cinnamon roll shooting accidentally inhaled powdered sugar something real tough clint expected agree part mess br br get island movie temporarily turn one friday th movie took place camp crystal lake lot teenager played actor way old part getting naked killed nudity impressive guess let consider something minute kid pay almost two grand get island go rave year find one say well want beer even guy pulled stack hundred wallet get think anything found full bar single solitary person sight input director uwe boll alcohol notice party came consists one br br start drinking minding fact whole party seems vacated island one girl go dark wood find everyone dragging one girl one guy reluctantly along guy girl stay behind get smashed decide would great idea strip quickie alone like expected find island empty rest people came gone little would privacy since one else around brilliant br br thing everyone hated judging review read movie yes intersplicing shot video game movie mostly order show yes movie faithful directly copying video game sure stupid idea imagine thought little nugget worse matrix style bullet time scene thrown first time point found pretentious cheesy movie like shot like though something original noticeable technique shot rather dramatic meaning creation kind tension film br br one thing make zombie film scary get edge seat slowly relentlessly coming living human much faster getting tired running place run terrifying shortage thing fight zombie first two done right movie kid terrified lot place run since island since caught ride smuggler find heavily armed mean strongly mean people everything machine gun hand grenade remove tension impending walking dead br br call techno slasher scene since rave never happened guess since uwe boll thought people going disappointed hearing techno music movie one scene right middle human fighting living dead amazingly enough turn something music video techno music blasting shot edited together faster faster nothing blur gory shot mostly frame long second flashing across screen time speed techno music clever guess place horror movie completely remove sense scariness tension even gross effect see one thing long enough react watching shot fly across screen wondering hell director thinking decided would good idea put something like movie br br seen lot people compare movie resident evil mostly claiming copy premise exactly right appreciate least case resident evil man made virus turned people walking dead able infect people changing way vampire turn others vampire day later also clearly inspiration movie bad house dead single original thing except somewhat moronic idea putting quick shot video game based case forget really think much better movie obviously say know much game based title movie poster deserve much better movie unfortunately think often case horror movie really kind sad movie come obviously advertised hold barred horror film scariest thing entire movie closing shot suggests possibility sequel,0
majored western history student college seeing view world war ii quite discomforting whole completely wrong world war ii graphic bloody affair ever occur world history axis power conducted many crime humanity still view today correct many people forget every german soldier exterminate jewish population every japanese soldier swung samurai sword around flew kamikaze mission every italian soldier fascist soldier axis power normal people like caught terrible conflict happened fighting country loved br br battle stalingrad arguably lethal battle world history casualty sustained course battle film stalingrad follows german platoon leader lieutenant von witzland reassigned eastern front battle soviet stalingrad von witzland act sort main character two men rollo fritzi normal men seem completely unaware happening back germany poland br br film follows course battle film overall bleak come portrayal combat soldier life battle shown numerous gruesome battle intense violence outside battle including firing squad sequence overall battle earliest example know portray loss limb overall face death sequence violence much inspiration saving private ryan battle sequence seem come film br br film aim make german completely innocent everything film several higher ranking officer army portrayed usual view people use evil soldier normal people often speak home film make clear quite quickly german responsible happened holocaust country army entirely oblivious fact genocide taking place film make clear soldier germany army simply fighting cause really understand wished return home rather freezing negative degree temperature russia br br film really show hellish war especially world war ii battle scene shock gritty realism story quite easy follow simply following platoon battle war film expect much happiness seeing leave bit depressed mood seeing life soldier eastern front faced recommended child br br star,1
love sarah water fingersmith worried tv adaptation disappointed bbc version tipping velvet although beautiful look let keeley hawes able sing rachael stirling able act fingersmith tightly plotted novel breath taking twist turn wondered could done justice hour br br worried adaptation excellent little cut went along cracking pace although wonder whether read book would miss thing look feel bbc classic costume drama kept remind contemporary book br br acting stellar sally hawkins acting heart sue trinder elaine cassidy slow burner end story incandescent maud lilley love passion realisation act betrayal would perform written face joy watch br br hope rachael stirling watching play sarah water character,1
looking rent dvd come across movie called end game star james wood cuba gooding jr synopsis taught political thriller well worth look thought br br boy wrong br br end game ridiculous plot ever displeasure enduring something whodunnit really tear would like without ruining yet experience monstrosity question done earth get resource pull abundant following film unintentionally hilarious conclusion br br acting know film almost feel actor realised made terrible mistake signing movie show performance one accompany laughable script seriously flawed irritating direction recipe cinematic poison br br course make cinema reason allow living room appalling,0
karen sarah michelle gellar exchange student japan beginning social work sent aid elderly semi catatonic woman emma grace zabriskie previous caretaker yoko yoko maki disappears karen soon learns something right emma home attempt see deep rabbit hole go br br maybe delayed influence success night shyamalan film slower paced understated horror film recent trend case hide seek approach work remarkably well others white noise pacing tends kill film like grudge quite much hide seek still good film earns br br grudge couple significant difference recent example trend however one well known remake based japanese film series began ju particular extremely close first half ju grudge aka ju two many japanese horror film slower pacing much realm realist drama surrealism also case large percentage european horror grudge looked filmed nightmare br br director takashi shimizu also director five japanese entry ju series date fifth currently production writer stephen susco largely dispensed linearity overly concerned logic plot hole come horror behind story idea instead present dreamlike sequence scene dream logic focus atmosphere creepiness uncanny many viewer scare well film work largely depend well adapt used different approach film making although admittedly seeming gap filled previous entry ju series traditionally american audience consider flaw leaving plot thread hanging abandoning rule monster poetic metaphorical surreal approach film yet accepted mainstream u br br however even used worth trying suspend normal preconception film give grudge shot well written well directed well acted film filled unusual property story interweaving large number main character done better episodic ju good cinematography subtle production design touch check gellar clothes match color texture exterior emma house gellar first approach beautifully effective horror material br br even though slowly paced average horror film past pacing usually enhances eeriness shortage bizarre event keep horror fan entertained supernatural premise film absorbing based interview dvd shimizu prodded pay attention japanese belief folklore although interesting subtexts would probably arise intimate knowledge japanese culture interesting ponder many japanese horror film feature scary child adult look like scary child br br subtracted one point film slightly veering clichéd mystery thriller territory really happened flashback even fairly well done otherwise would br br said let finish mini rant anti remake ridiculous u distributor studio feel need remake foreign film make appropriate consumption original version film playing u theater wide release need present almost identical film substituting white american actor non white foreign actor yes grudge fine film ultimately rather see something original using talent treated latest foreign horror film japanese also indian spanish chinese etc multiplex hope someone pull studio read also cost effective completely avoid production cost simply make domestic distribution deal receive profit make money fan like otherwise pick foreign film dvd foreign manufactured even bootleg version,1
okay br br penelope keith miss herringbone tweed b b e backbone england killed first scene right folk show backbone br br peter toole ol colonel cricket first war emblazered lord manor br br joanna lumley ensweatered lady manor year younger colonel year past prime still glamourous brit spelling mine enough toy boy side alright col cricket full knowledge consent guy even come round christmas still considerate colonel enough said toy boy age gal br br david mccallum said toy boy equally pointlessly glamourous squeeze pilcher come cover within story gave hush hush job circus br br finally br br susan hampshire miss polonia teacup venerable headmistress venerable girl boarding school serving tea office dash deep poignant advice life outside world graduation best bit advice nancherrow local stately home england thought beautiful somehow part real world well say warn u br br ah susan time character would running whole show write em like loss br br cast setting like making brideshead revisited right br br wrong took dimensional supporting role paid well acting one oldest temp job name another br br first warning sign lot lot backlighting get around shooting outdoors hey sunlight br br second warning sign leading lady cry lot cry eye moist law romance novel leading lady dewy eyed br br henceforth leading lady shall known l l br br third warning sign l l actually star eye love still give emily mortimer award act spotlight eye wonder use contact br br lastly fourth warning sign screen female character mr either miss lady br br said done still tell pursuing even tell said done br br sum live world war ii without anything happening br br ok end l l find lost parent japanese prison camp baby si come home catatonic meanwhile always meanwhile young guy l l crush know come home wartime tough spot found living street lady manor must street going find war casualty whisked away recover nancherrow somebody whisked away somewhere romance story br br great drama,0
columbo episode one better perhaps one personal favorite cast includes rosemary baby john cassavetes maestro wife played blythe danner gwyneth paltrow mom mother law played myrna loy one america greatest leading actress film time anyway disagree anybody criticizes film episode one favorite excellent cast superb job performing love watching columbo beloved dog never name series time episode focus classical music hollywood bowl one l attraction course columbo becomes interested classical music anything else involving crime,1
trying picture pitch dark angel thinking matrix thinking bladerunner thinking chick play faith angel wearing shiny black leather chick like leave one u get without plot dialogue character decent action budget loud bang hot chick shiny black leather straddling big throbbing bike fanboys dig loud bang hot chick shiny black leather straddling big throbbing bike right br br flashy shallow dreary formulaic passionless tedious dull dumb humourless desultory barely competent live action anime without action indeed life sf way joe fanboy like fact,0
well movie actually one redeeming quality made funniest season one episode mstk wish rhino released one instead crawling hand,0
movie george c scott best bernard hughes best diana rigg pithy course paddy chaevsky writing masterpiece warp also brief snippet future biggies like susan sarandon stockard channing etc one scene line necessarily spot fifth sixth time watching nancy marchand young middle age nurse supervisor also superb well practically every face hollywood br br one movie get better time see watch surprise scene ala wait dark one movie ever bought dvd superb,1
journey hope tell poor turkish family odyssey hope spiral downward despair travel switzerland search prosperity although oscar winning film fairly well crafted lacking substance many implausibility much film hour run time get bus get bus get boat get boat get van get van etc time could better spent left completely story predictable conclusion especially awareness common crime trafficking illegal immigrant worthwhile reasonably entertaining watch rated,1
